"","date","province","cc_mean_vote_share","cc_win_probability","dgm_mean_vote_share","dgm_win_probability","pdal_mean_vote_share","pdal_win_probability","ssp_mean_vote_share","ssp_win_probability"
"1",2024-04-02,"Amperville",0.0580219630370879,0,0.246059651571433,0,0.695918385391479,1,0,0
"2",2024-04-03,"Amperville",0.0466355084928391,0,0.223280644069222,0,0.730083847437939,1,0,0
"3",2024-04-04,"Amperville",0.0432776154151573,0,0.240568226678962,0,0.716154157905881,1,0,0
"4",2024-04-05,"Amperville",0.0432307174622454,0,0.299374849436813,0,0.657394433100942,1,0,0
"5",2024-04-06,"Amperville",0.0370432515133373,0,0.308768595641644,0,0.654188152845018,1,0,0
"6",2024-04-07,"Amperville",0.0371587379784803,0,0.322899846668925,0,0.639941415352594,1,0,0
"7",2024-04-08,"Amperville",0.0240040712783053,0,0.371767041007731,0.498666666666667,0.604228887713963,0.501333333333333,0,0
"8",2024-04-09,"Amperville",0.0208051316889426,0,0.346806105042464,0.333333333333333,0.632388763268594,0.666666666666667,0,0
"9",2024-04-10,"Amperville",0.0177001009710595,0,0.356378682519149,0.534666666666667,0.625921216509791,0.465333333333333,0,0
"10",2024-04-11,"Amperville",0.0118841312023379,0,0.343658626714533,0.333333333333333,0.644457242083129,0.666666666666667,0,0
"11",2024-04-12,"Amperville",0.0140285775120275,0,0.36452391810636,0.66,0.621447504381613,0.34,0,0
"12",2024-04-13,"Amperville",0.0163117176347502,0,0.402795264391238,0.666666666666667,0.580893017974012,0.333333333333333,0,0
"13",2024-04-14,"Amperville",0.0122130529798315,0,0.40615625025546,0.666666666666667,0.581630696764709,0.333333333333333,0,0
"14",2024-04-15,"Amperville",0.0125273799740172,0,0.378467880283873,0.648,0.609004739742109,0.352,0,0
"15",2024-04-16,"Amperville",0.0134547915950676,0,0.444452993720782,0.666666666666667,0.54209221468415,0.333333333333333,0,0
"16",2024-04-17,"Amperville",0.0142375255260368,0,0.484078674444225,0.666666666666667,0.501683800029738,0.333333333333333,0,0
"17",2024-04-18,"Amperville",0.00848611803320958,0,0.492544687727304,0.666666666666667,0.498969194239486,0.333333333333333,0,0
"18",2024-04-19,"Amperville",0.00858844073092435,0,0.487187254441648,0.666666666666667,0.504224304827427,0.333333333333333,0,0
"19",2024-04-20,"Amperville",0.00745718814410962,0,0.476854411184997,0.666666666666667,0.515688400670893,0.333333333333333,0,0
"20",2024-04-21,"Amperville",0.00774263743776214,0,0.458026219860201,0.666666666666667,0.534231142702037,0.333333333333333,0,0
"21",2024-04-22,"Amperville",0.00854340527448402,0,0.457588564073626,0.666666666666667,0.53386803065189,0.333333333333333,0,0
"22",2024-04-23,"Amperville",0.0115693677352829,0,0.448741519056996,0.666666666666667,0.539689113207721,0.333333333333333,0,0
"23",2024-04-24,"Amperville",0.0139721968619821,0,0.441168075059302,0.666666666666667,0.544859728078716,0.333333333333333,0,0
"24",2024-04-25,"Amperville",0.0150910929295091,0,0.444705673523515,0.666666666666667,0.540203233546976,0.333333333333333,0,0
"25",2024-04-26,"Amperville",0.0207148982911039,0,0.467119102738005,0.666666666666667,0.512165998970891,0.333333333333333,0,0
"26",2024-04-27,"Amperville",0.0261609820055389,0,0.432377513160139,0.666666666666667,0.541461504834322,0.333333333333333,0,0
"27",2024-04-28,"Amperville",0.0257180047553894,0,0.415105403847887,0.666666666666667,0.559176591396724,0.333333333333333,0,0
"28",2024-04-29,"Amperville",0.0196188736784549,0,0.420259807424229,0.666666666666667,0.560121318897316,0.333333333333333,0,0
"29",2024-04-30,"Amperville",0.0365329332467617,0,0.393088721077709,0.666666666666667,0.570378345675529,0.333333333333333,0,0
"30",2024-05-01,"Amperville",0.0334489837416017,0,0.369464037363009,0.458666666666667,0.597086978895389,0.541333333333333,0,0
"31",2024-05-02,"Amperville",0.0386361441719841,0,0.381413829644692,0.385333333333333,0.579950026183324,0.614666666666667,0,0
"32",2024-05-03,"Amperville",0.0350250036143718,0,0.369167289944936,0.64,0.595807706440692,0.36,0,0
"33",2024-05-04,"Amperville",0.0268037188227731,0,0.403884736411249,0.661333333333333,0.569311544765978,0.338666666666667,0,0
"34",2024-05-05,"Amperville",0.0195125337369489,0,0.391188687198621,0.602666666666667,0.58929877906443,0.397333333333333,0,0
"35",2024-05-06,"Amperville",0.0191011313643881,0,0.383103231806399,0.666666666666667,0.597795636829213,0.333333333333333,0,0
"36",2024-05-07,"Amperville",0.0207190124731938,0,0.355347933278846,0.596,0.623933054247961,0.404,0,0
"37",2024-05-08,"Amperville",0.0282512207265786,0,0.350051402668707,0.333333333333333,0.621697376604714,0.666666666666667,0,0
"38",2024-05-09,"Amperville",0.0213935133300605,0,0.32976105590394,0.00666666666666667,0.648845430765999,0.993333333333333,0,0
"39",2024-05-10,"Amperville",0.0179900908166529,0,0.346189913131101,0,0.635819996052246,1,0,0
"40",2024-05-11,"Amperville",0.0198016133455316,0,0.331848349706627,0.0653333333333333,0.648350036947841,0.934666666666667,0,0
"41",2024-05-12,"Amperville",0.0167962658300318,0,0.322032575621412,0.192,0.661171158548556,0.808,0,0
"42",2024-05-13,"Amperville",0.0219679280485553,0,0.397984244945325,0.662666666666667,0.58004782700612,0.337333333333333,0,0
"43",2024-05-14,"Amperville",0.0226022739581521,0,0.395305162694294,0.441333333333333,0.582092563347554,0.558666666666667,0,0
"44",2024-05-15,"Amperville",0.0265294967949662,0,0.399551620084718,0.613333333333333,0.573918883120315,0.386666666666667,0,0
"45",2024-05-16,"Amperville",0.0213221640474447,0,0.385500385798682,0.514666666666667,0.593177450153873,0.485333333333333,0,0
"46",2024-05-17,"Amperville",0.0157470769859164,0,0.335832129731105,0.333333333333333,0.648420793282979,0.666666666666667,0,0
"47",2024-05-18,"Amperville",0.0157689952938002,0,0.329352709073097,0.333333333333333,0.654878295633103,0.666666666666667,0,0
"48",2024-05-19,"Amperville",0.0166185719628441,0,0.313739642817363,0.333333333333333,0.669641785219793,0.666666666666667,0,0
"49",2024-05-20,"Amperville",0.0177796076624587,0,0.337498245058316,0.333333333333333,0.644722147279225,0.666666666666667,0,0
"50",2024-05-21,"Amperville",0.0163325859648218,0,0.307243799981116,0.333333333333333,0.676423614054062,0.666666666666667,0,0
"51",2024-05-22,"Amperville",0.0177590230966188,0,0.326358675971107,0.333333333333333,0.655882300932274,0.666666666666667,0,0
"52",2024-05-23,"Amperville",0.0158656179407191,0,0.322554232433134,0.333333333333333,0.661580149626147,0.666666666666667,0,0
"53",2024-05-24,"Amperville",0.0153405274047475,0,0.312628481980917,0.333333333333333,0.672030990614336,0.666666666666667,0,0
"54",2024-05-25,"Amperville",0.0194283501489524,0,0.301800720130223,0.184,0.678770929720824,0.816,0,0
"55",2024-05-26,"Amperville",0.0153384213639022,0,0.290938939512259,0.316,0.693722639123839,0.684,0,0
"56",2024-05-27,"Amperville",0.0126630803033716,0,0.292456401243142,0.333333333333333,0.694880518453487,0.666666666666667,0,0
"57",2024-05-28,"Amperville",0.0100023795711152,0,0.27342857707636,0.333333333333333,0.716569043352525,0.666666666666667,0,0
"58",2024-05-29,"Amperville",0.0103903418273852,0,0.300615170277865,0.333333333333333,0.68899448789475,0.666666666666667,0,0
"59",2024-05-30,"Amperville",0.00933210750910019,0,0.315334131393047,0.333333333333333,0.675333761097853,0.666666666666667,0,0
"60",2024-05-31,"Amperville",0.00934788508247664,0,0.331291415155919,0.333333333333333,0.659360699761604,0.666666666666667,0,0
"61",2024-06-01,"Amperville",0.0117215294813111,0,0.355057360042888,0.333333333333333,0.633221110475801,0.666666666666667,0,0
"62",2024-06-02,"Amperville",0.00782506003084136,0,0.397372793527509,0.333333333333333,0.59480214644165,0.666666666666667,0,0
"63",2024-06-03,"Amperville",0.00972140895736015,0,0.382362334769887,0.333333333333333,0.607916256272753,0.666666666666667,0,0
"64",2024-06-04,"Amperville",0.00871347604256933,0,0.391301566335151,0.461333333333333,0.59998495762228,0.538666666666667,0,0
"65",2024-06-05,"Amperville",0.0116325699069899,0,0.359452110496223,0.333333333333333,0.628915319596788,0.666666666666667,0,0
"66",2024-06-06,"Amperville",0.0105215357397622,0,0.322045159971724,0.333333333333333,0.667433304288514,0.666666666666667,0,0
"67",2024-06-07,"Amperville",0.0128960926857573,0,0.307441827815373,0.333333333333333,0.67966207949887,0.666666666666667,0,0
"68",2024-06-08,"Amperville",0.0151208838736256,0,0.292183686608998,0.333333333333333,0.692695429517377,0.666666666666667,0,0
"69",2024-06-09,"Amperville",0.0175498442118239,0,0.292229236123938,0.333333333333333,0.690220919664238,0.666666666666667,0,0
"70",2024-06-10,"Amperville",0.0184474113183575,0,0.298937805558142,0.333333333333333,0.6826147831235,0.666666666666667,0,0
"71",2024-06-11,"Amperville",0.0216902214750312,0,0.316090473604092,0.333333333333333,0.662219304920877,0.666666666666667,0,0
"72",2024-06-12,"Amperville",0.0288672423649841,0,0.301838930972897,0.333333333333333,0.669293826662119,0.666666666666667,0,0
"73",2024-06-13,"Amperville",0.0321365027751644,0,0.326558864756052,0.333333333333333,0.641304632468784,0.666666666666667,0,0
"74",2024-06-14,"Amperville",0.0423133602890292,0,0.336263499154875,0.333333333333333,0.621423140556096,0.666666666666667,0,0
"75",2024-06-15,"Amperville",0.0565938997245566,0,0.365214654774149,0.333333333333333,0.578191445501294,0.666666666666667,0,0
"76",2024-06-16,"Amperville",0.0547489970156722,0,0.356524013044287,0.333333333333333,0.588726989940041,0.666666666666667,0,0
"77",2024-04-02,"Binaryshire",0.863444405549703,1,0.0174585821675473,0,0.11909701228275,0,0,0
"78",2024-04-03,"Binaryshire",0.861292430320747,1,0.0191280262848765,0,0.119579543394377,0,0,0
"79",2024-04-04,"Binaryshire",0.86327265959475,1,0.01993363941362,0,0.11679370099163,0,0,0
"80",2024-04-05,"Binaryshire",0.869062758588377,1,0.019343459566304,0,0.111593781845319,0,0,0
"81",2024-04-06,"Binaryshire",0.862058483966127,1,0.0170439988207721,0,0.120897517213101,0,0,0
"82",2024-04-07,"Binaryshire",0.849669366615851,1,0.0166554099879204,0,0.133675223396228,0,0,0
"83",2024-04-08,"Binaryshire",0.843713881585163,1,0.0173512236136265,0,0.138934894801211,0,0,0
"84",2024-04-09,"Binaryshire",0.848262829327091,1,0.0204142613134213,0,0.131322909359488,0,0,0
"85",2024-04-10,"Binaryshire",0.83761187445064,1,0.0255782690605239,0,0.136809856488836,0,0,0
"86",2024-04-11,"Binaryshire",0.831336589458466,1,0.025846543987196,0,0.142816866554338,0,0,0
"87",2024-04-12,"Binaryshire",0.81892423819448,1,0.0370608845699602,0,0.14401487723556,0,0,0
"88",2024-04-13,"Binaryshire",0.837901125409259,1,0.0419013250019121,0,0.120197549588829,0,0,0
"89",2024-04-14,"Binaryshire",0.819142704675029,1,0.056463598261265,0,0.124393697063706,0,0,0
"90",2024-04-15,"Binaryshire",0.810303618450538,1,0.0524917404904399,0,0.137204641059022,0,0,0
"91",2024-04-16,"Binaryshire",0.810817073452311,1,0.0500305682884618,0,0.139152358259227,0,0,0
"92",2024-04-17,"Binaryshire",0.807109704659153,1,0.0414719215326016,0,0.151418373808245,0,0,0
"93",2024-04-18,"Binaryshire",0.807404418737785,1,0.0377254240849181,0,0.154870157177297,0,0,0
"94",2024-04-19,"Binaryshire",0.80788071006039,1,0.0379481959315201,0,0.15417109400809,0,0,0
"95",2024-04-20,"Binaryshire",0.796434605771243,1,0.0378397821527752,0,0.165725612075982,0,0,0
"96",2024-04-21,"Binaryshire",0.795936836335591,1,0.0285052038283781,0,0.175557959836031,0,0,0
"97",2024-04-22,"Binaryshire",0.793986127692284,1,0.0307288864516664,0,0.17528498585605,0,0,0
"98",2024-04-23,"Binaryshire",0.805681711495088,1,0.0296063605515365,0,0.164711927953376,0,0,0
"99",2024-04-24,"Binaryshire",0.805302420917328,1,0.0244856189278136,0,0.170211960154858,0,0,0
"100",2024-04-25,"Binaryshire",0.796998954222669,1,0.0253427630828231,0,0.177658282694508,0,0,0
"101",2024-04-26,"Binaryshire",0.812885189537437,1,0.023263215695294,0,0.163851594767269,0,0,0
"102",2024-04-27,"Binaryshire",0.798325825787167,1,0.0199971709709438,0,0.181677003241889,0,0,0
"103",2024-04-28,"Binaryshire",0.77892111509656,1,0.0163450950488852,0,0.204733789854554,0,0,0
"104",2024-04-29,"Binaryshire",0.791593766122693,1,0.0125291586073313,0,0.195877075269976,0,0,0
"105",2024-04-30,"Binaryshire",0.775369947244156,1,0.0121703097339705,0,0.212459743021873,0,0,0
"106",2024-05-01,"Binaryshire",0.772105290812756,1,0.0134452596143127,0,0.214449449572931,0,0,0
"107",2024-05-02,"Binaryshire",0.782683271884137,1,0.013341266890911,0,0.203975461224952,0,0,0
"108",2024-05-03,"Binaryshire",0.784724881209283,1,0.0133732796865336,0,0.201901839104183,0,0,0
"109",2024-05-04,"Binaryshire",0.792473823574319,1,0.0136142785491995,0,0.193911897876482,0,0,0
"110",2024-05-05,"Binaryshire",0.810276405088813,1,0.01182687426639,0,0.177896720644797,0,0,0
"111",2024-05-06,"Binaryshire",0.83447166070899,1,0.0107056212224479,0,0.154822718068562,0,0,0
"112",2024-05-07,"Binaryshire",0.827524494283307,1,0.0110821463409472,0,0.161393359375745,0,0,0
"113",2024-05-08,"Binaryshire",0.811633225484497,1,0.0122912620113969,0,0.176075512504106,0,0,0
"114",2024-05-09,"Binaryshire",0.816455861990196,1,0.0149137018649976,0,0.168630436144806,0,0,0
"115",2024-05-10,"Binaryshire",0.789980964301673,1,0.0198461588978143,0,0.190172876800513,0,0,0
"116",2024-05-11,"Binaryshire",0.807441055438606,1,0.0206988150338207,0,0.171860129527574,0,0,0
"117",2024-05-12,"Binaryshire",0.793376686315452,1,0.0261089437732419,0,0.180514369911306,0,0,0
"118",2024-05-13,"Binaryshire",0.78994672505457,1,0.0253320752002484,0,0.184721199745182,0,0,0
"119",2024-05-14,"Binaryshire",0.778692485962632,1,0.018569576512225,0,0.202737937525143,0,0,0
"120",2024-05-15,"Binaryshire",0.776745799219738,1,0.0173180259243114,0,0.205936174855951,0,0,0
"121",2024-05-16,"Binaryshire",0.779732909416721,1,0.0219496531649663,0,0.198317437418313,0,0,0
"122",2024-05-17,"Binaryshire",0.787058039409114,1,0.0235489104253386,0,0.189393050165548,0,0,0
"123",2024-05-18,"Binaryshire",0.812732600359749,1,0.0235243794676087,0,0.163743020172642,0,0,0
"124",2024-05-19,"Binaryshire",0.811317099397326,1,0.0245851541854547,0,0.164097746417219,0,0,0
"125",2024-05-20,"Binaryshire",0.828374678762221,1,0.01848233209009,0,0.153142989147689,0,0,0
"126",2024-05-21,"Binaryshire",0.833478955228946,1,0.0190518926503029,0,0.147469152120752,0,0,0
"127",2024-05-22,"Binaryshire",0.831078472108793,1,0.0175994035240857,0,0.151322124367121,0,0,0
"128",2024-05-23,"Binaryshire",0.814383312466642,1,0.0196593336283108,0,0.165957353905047,0,0,0
"129",2024-05-24,"Binaryshire",0.798743471520016,1,0.0209908348120182,0,0.180265693667966,0,0,0
"130",2024-05-25,"Binaryshire",0.778177710244931,1,0.0222691219370231,0,0.199553167818046,0,0,0
"131",2024-05-26,"Binaryshire",0.763248895259967,1,0.0377881641468584,0,0.198962940593175,0,0,0
"132",2024-05-27,"Binaryshire",0.762172175942897,1,0.0297801230596099,0,0.208047700997493,0,0,0
"133",2024-05-28,"Binaryshire",0.742606931669945,0.666666666666667,0.0205156047669139,0,0.236877463563141,0.333333333333333,0,0
"134",2024-05-29,"Binaryshire",0.750717419683444,0.666666666666667,0.0212076771916185,0,0.228074903124938,0.333333333333333,0,0
"135",2024-05-30,"Binaryshire",0.761079739290146,0.666666666666667,0.0189982254355585,0,0.219922035274296,0.333333333333333,0,0
"136",2024-05-31,"Binaryshire",0.763642760311431,0.666666666666667,0.0216486205710802,0,0.214708619117489,0.333333333333333,0,0
"137",2024-06-01,"Binaryshire",0.778046427271935,1,0.0282462170361189,0,0.193707355691946,0,0,0
"138",2024-06-02,"Binaryshire",0.802388705778763,1,0.0239725474764888,0,0.173638746744748,0,0,0
"139",2024-06-03,"Binaryshire",0.811749780272586,1,0.0218353599278774,0,0.166414859799537,0,0,0
"140",2024-06-04,"Binaryshire",0.79785625446462,1,0.0199907382932366,0,0.182153007242143,0,0,0
"141",2024-06-05,"Binaryshire",0.80719068123169,1,0.0190585907045818,0,0.173750728063728,0,0,0
"142",2024-06-06,"Binaryshire",0.801302639350791,1,0.0198001706241549,0,0.178897190025054,0,0,0
"143",2024-06-07,"Binaryshire",0.801361219438111,1,0.0189391904104655,0,0.179699590151424,0,0,0
"144",2024-06-08,"Binaryshire",0.805072868274278,1,0.015333423414143,0,0.179593708311579,0,0,0
"145",2024-06-09,"Binaryshire",0.811291026788418,1,0.0142505894592171,0,0.174458383752364,0,0,0
"146",2024-06-10,"Binaryshire",0.800185487129948,1,0.0137945720343067,0,0.186019940835746,0,0,0
"147",2024-06-11,"Binaryshire",0.823365180984465,1,0.0148176535918529,0,0.161817165423682,0,0,0
"148",2024-06-12,"Binaryshire",0.841963115768434,1,0.0159448095746473,0,0.142092074656919,0,0,0
"149",2024-06-13,"Binaryshire",0.853718456847825,1,0.0168693235002275,0,0.129412219651947,0,0,0
"150",2024-06-14,"Binaryshire",0.840770487666821,1,0.0169714802570788,0,0.1422580320761,0,0,0
"151",2024-06-15,"Binaryshire",0.849673799656093,1,0.0152096516655767,0,0.135116548678331,0,0,0
"152",2024-06-16,"Binaryshire",0.849274975944993,1,0.0160497943403306,0,0.134675229714676,0,0,0
"153",2024-04-02,"Byteforge Domain",0.4081301145012,0.197333333333333,0.092491051174641,0,0.499378834324159,0.802666666666667,0,0
"154",2024-04-03,"Byteforge Domain",0.382464239723045,0,0.0858743188667609,0,0.531661441410194,1,0,0
"155",2024-04-04,"Byteforge Domain",0.374727181540798,0,0.08899783169927,0,0.536274986759932,1,0,0
"156",2024-04-05,"Byteforge Domain",0.37547114732724,0,0.0929888178100879,0,0.531540034862672,1,0,0
"157",2024-04-06,"Byteforge Domain",0.38983738215358,0,0.105956704632373,0,0.504205913214048,1,0,0
"158",2024-04-07,"Byteforge Domain",0.403426262760061,0.56,0.109505783103576,0,0.487067954136363,0.44,0,0
"159",2024-04-08,"Byteforge Domain",0.394768344081849,0.333333333333333,0.0989012388587251,0,0.506330417059426,0.666666666666667,0,0
"160",2024-04-09,"Byteforge Domain",0.466422587128346,0.666666666666667,0.102805493583336,0,0.430771919288318,0.333333333333333,0,0
"161",2024-04-10,"Byteforge Domain",0.480366113967715,0.666666666666667,0.117895602446629,0,0.401738283585656,0.333333333333333,0,0
"162",2024-04-11,"Byteforge Domain",0.466271351630425,0.666666666666667,0.114138377223843,0,0.419590271145732,0.333333333333333,0,0
"163",2024-04-12,"Byteforge Domain",0.510605725594991,0.666666666666667,0.129340053119195,0,0.360054221285814,0.333333333333333,0,0
"164",2024-04-13,"Byteforge Domain",0.524853743654433,0.702666666666667,0.101336918507544,0,0.373809337838023,0.297333333333333,0,0
"165",2024-04-14,"Byteforge Domain",0.50469662360675,0.984,0.11804469678103,0,0.37725867961222,0.016,0,0
"166",2024-04-15,"Byteforge Domain",0.522111128077867,1,0.126595116620314,0,0.351293755301819,0,0,0
"167",2024-04-16,"Byteforge Domain",0.522631158216296,1,0.142754657805785,0,0.334614183977919,0,0,0
"168",2024-04-17,"Byteforge Domain",0.485966436954252,0.96,0.157942704503518,0,0.356090858542229,0.04,0,0
"169",2024-04-18,"Byteforge Domain",0.485598503508576,1,0.135146068868349,0,0.379255427623074,0,0,0
"170",2024-04-19,"Byteforge Domain",0.460794942453817,0.693333333333333,0.118550157205107,0,0.420654900341076,0.306666666666667,0,0
"171",2024-04-20,"Byteforge Domain",0.446345605857344,0.618666666666667,0.108852433813565,0,0.44480196032909,0.381333333333333,0,0
"172",2024-04-21,"Byteforge Domain",0.486406036794028,0.997333333333333,0.116647038728993,0,0.396946924476979,0.00266666666666667,0,0
"173",2024-04-22,"Byteforge Domain",0.506395676047665,0.984,0.109931316104664,0,0.383673007847671,0.016,0,0
"174",2024-04-23,"Byteforge Domain",0.411650493754197,0.333333333333333,0.114871328074932,0,0.473478178170871,0.666666666666667,0,0
"175",2024-04-24,"Byteforge Domain",0.421040106934085,0.332,0.119460844572262,0,0.459499048493653,0.668,0,0
"176",2024-04-25,"Byteforge Domain",0.387234631284692,0.309333333333333,0.12718288572614,0,0.485582482989169,0.690666666666667,0,0
"177",2024-04-26,"Byteforge Domain",0.351986896845436,0.130666666666667,0.117274714916649,0,0.530738388237915,0.869333333333333,0,0
"178",2024-04-27,"Byteforge Domain",0.366402805832919,0.245333333333333,0.110292549950403,0,0.523304644216678,0.754666666666667,0,0
"179",2024-04-28,"Byteforge Domain",0.376135903771956,0.333333333333333,0.114182186959064,0,0.50968190926898,0.666666666666667,0,0
"180",2024-04-29,"Byteforge Domain",0.398645879068137,0.333333333333333,0.127397611706243,0,0.47395650922562,0.666666666666667,0,0
"181",2024-04-30,"Byteforge Domain",0.421253428151504,0.396,0.105800511574282,0,0.472946060274214,0.604,0,0
"182",2024-05-01,"Byteforge Domain",0.412998561680183,0.318666666666667,0.103362383690573,0,0.483639054629245,0.681333333333333,0,0
