"","date","province","cc_mean_vote_share","cc_win_probability","dgm_mean_vote_share","dgm_win_probability","pdal_mean_vote_share","pdal_win_probability","ssp_mean_vote_share","ssp_win_probability"
"1",2024-04-02,"Amperville",0.0419092526638911,0,0.213569868674785,0,0.744520878661324,1,0,0
"2",2024-04-03,"Amperville",0.0509827074832782,0,0.192925282984447,0,0.756092009532275,1,0,0
"3",2024-04-04,"Amperville",0.0649898932305045,0,0.200042236948632,0,0.734967869820863,1,0,0
"4",2024-04-05,"Amperville",0.0502825024778834,0,0.203165582796322,0,0.746551914725795,1,0,0
"5",2024-04-06,"Amperville",0.049346533544346,0,0.218730702062865,0,0.731922764392789,1,0,0
"6",2024-04-07,"Amperville",0.0449297330142596,0,0.197307098866465,0,0.757763168119275,1,0,0
"7",2024-04-08,"Amperville",0.0535716300796505,0,0.200325416074507,0,0.746102953845842,1,0,0
"8",2024-04-09,"Amperville",0.055895728010324,0,0.252717647098223,0,0.691386624891453,1,0,0
"9",2024-04-10,"Amperville",0.0483689880084832,0,0.255990814298495,0,0.695640197693021,1,0,0
"10",2024-04-11,"Amperville",0.0590572269555369,0,0.250338614364529,0,0.690604158679934,1,0,0
"11",2024-04-12,"Amperville",0.0495177826241906,0,0.214613795205032,0,0.735868422170778,1,0,0
"12",2024-04-13,"Amperville",0.05177458484042,0,0.246536073355398,0,0.701689341804182,1,0,0
"13",2024-04-14,"Amperville",0.0475461634902422,0,0.270233908345091,0,0.682219928164666,1,0,0
"14",2024-04-15,"Amperville",0.0535884235543443,0,0.257011410820518,0,0.689400165625138,1,0,0
"15",2024-04-16,"Amperville",0.0742156032453174,0,0.285522402084054,0.213333333333333,0.640261994670629,0.786666666666667,0,0
"16",2024-04-17,"Amperville",0.0698212895201534,0,0.298360963552595,0.016,0.631817746927252,0.984,0,0
"17",2024-04-18,"Amperville",0.0714165751309782,0,0.326837943045688,0.00666666666666667,0.601745481823334,0.993333333333333,0,0
"18",2024-04-19,"Amperville",0.076887713775702,0,0.323666313941066,0.052,0.599445972283232,0.948,0,0
"19",2024-04-20,"Amperville",0.0729696376715897,0,0.30138046108891,0.0346666666666667,0.6256499012395,0.965333333333333,0,0
"20",2024-04-21,"Amperville",0.0868541722942987,0,0.307516913570961,0,0.60562891413474,1,0,0
"21",2024-04-22,"Amperville",0.11587095736393,0,0.29777054005904,0,0.58635850257703,1,0,0
"22",2024-04-23,"Amperville",0.13378861103664,0,0.313614674701973,0,0.552596714261387,1,0,0
"23",2024-04-24,"Amperville",0.113658536982705,0,0.33963513201208,0.0426666666666667,0.546706331005215,0.957333333333333,0,0
"24",2024-04-25,"Amperville",0.105719935541307,0,0.335653731455176,0.178666666666667,0.558626333003517,0.821333333333333,0,0
"25",2024-04-26,"Amperville",0.0967079279313865,0,0.361889751155628,0.376,0.541402320912986,0.624,0,0
"26",2024-04-27,"Amperville",0.103357528649777,0,0.358168820314758,0.333333333333333,0.538473651035466,0.666666666666667,0,0
"27",2024-04-28,"Amperville",0.0871140978784772,0,0.363805727489741,0.333333333333333,0.549080174631781,0.666666666666667,0,0
"28",2024-04-29,"Amperville",0.0977137862749453,0,0.394583526012225,0.333333333333333,0.50770268771283,0.666666666666667,0,0
"29",2024-04-30,"Amperville",0.104832851105698,0,0.390100257621713,0.364,0.505066891272589,0.636,0,0
"30",2024-05-01,"Amperville",0.105706462587863,0,0.396476273099931,0.357333333333333,0.497817264312206,0.642666666666667,0,0
"31",2024-05-02,"Amperville",0.111767085551393,0,0.442051086181468,0.409333333333333,0.446181828267139,0.590666666666667,0,0
"32",2024-05-03,"Amperville",0.133181784210388,0,0.443010778970279,0.612,0.423807436819333,0.388,0,0
"33",2024-05-04,"Amperville",0.125628659271992,0,0.442411137344979,0.542666666666667,0.431960203383029,0.457333333333333,0,0
"34",2024-05-05,"Amperville",0.134752852399091,0,0.388718817130612,0.445333333333333,0.476528330470297,0.554666666666667,0,0
"35",2024-05-06,"Amperville",0.108459678146754,0,0.409021947815142,0.438666666666667,0.482518374038104,0.561333333333333,0,0
"36",2024-05-07,"Amperville",0.136247744076373,0,0.368663435756703,0.0933333333333333,0.495088820166925,0.906666666666667,0,0
"37",2024-05-08,"Amperville",0.149357102939977,0,0.417427520560118,0.338666666666667,0.433215376499905,0.661333333333333,0,0
"38",2024-05-09,"Amperville",0.160463773056234,0,0.421906323487199,0.525333333333333,0.417629903456567,0.474666666666667,0,0
"39",2024-05-10,"Amperville",0.193761580103827,0,0.324451831309279,0.334666666666667,0.481786588586894,0.665333333333333,0,0
"40",2024-05-11,"Amperville",0.191794420403065,0,0.342789295303455,0.333333333333333,0.46541628429348,0.666666666666667,0,0
"41",2024-05-12,"Amperville",0.185243514507281,0,0.355063615404831,0.333333333333333,0.459692870087888,0.666666666666667,0,0
"42",2024-05-13,"Amperville",0.23780738315373,0,0.335298523771687,0.333333333333333,0.426894093074583,0.666666666666667,0,0
"43",2024-05-14,"Amperville",0.281847697121188,0.333333333333333,0.345340615333051,0.649333333333333,0.372811687545761,0.0173333333333333,0,0
"44",2024-05-15,"Amperville",0.335963824857659,0.333333333333333,0.330901177344151,0.650666666666667,0.33313499779819,0.016,0,0
"45",2024-05-16,"Amperville",0.306053608864915,0.369333333333333,0.318701968325241,0.297333333333333,0.375244422809844,0.333333333333333,0,0
"46",2024-05-17,"Amperville",0.307498851503446,0.450666666666667,0.352978532983607,0.216,0.339522615512947,0.333333333333333,0,0
"47",2024-05-18,"Amperville",0.312592084851955,0.357333333333333,0.367238737154218,0.309333333333333,0.320169177993827,0.333333333333333,0,0
"48",2024-05-19,"Amperville",0.39069236292986,0.573333333333333,0.359134825343282,0.426666666666667,0.250172811726858,0,0,0
"49",2024-05-20,"Amperville",0.334069791464734,0.502666666666667,0.390633134693334,0.497333333333333,0.275297073841932,0,0,0
"50",2024-05-21,"Amperville",0.291639853870587,0.333333333333333,0.377536799638425,0.333333333333333,0.330823346490988,0.333333333333333,0,0
"51",2024-05-22,"Amperville",0.282941977180687,0.337333333333333,0.404407836049721,0.373333333333333,0.312650186769593,0.289333333333333,0,0
"52",2024-05-23,"Amperville",0.245705261321652,0.333333333333333,0.433658665540349,0.666666666666667,0.320636073137998,0,0,0
"53",2024-05-24,"Amperville",0.182024748821237,0,0.415862722364251,0.333333333333333,0.402112528814512,0.666666666666667,0,0
"54",2024-05-25,"Amperville",0.141918497380958,0,0.414768149258422,0.333333333333333,0.44331335336062,0.666666666666667,0,0
"55",2024-05-26,"Amperville",0.152416541739739,0,0.386799347034454,0.333333333333333,0.460784111225807,0.666666666666667,0,0
"56",2024-05-27,"Amperville",0.150149475084042,0,0.439345320483715,0.333333333333333,0.410505204432243,0.666666666666667,0,0
"57",2024-05-28,"Amperville",0.113413995368407,0,0.490672755160703,0.333333333333333,0.39591324947089,0.666666666666667,0,0
"58",2024-05-29,"Amperville",0.112674467401958,0,0.475450711271354,0.333333333333333,0.411874821326687,0.666666666666667,0,0
"59",2024-05-30,"Amperville",0.171838420164033,0,0.461097566591614,0.666666666666667,0.367064013244353,0.333333333333333,0,0
"60",2024-05-31,"Amperville",0.182961188218009,0,0.457025810367786,0.666666666666667,0.360013001414205,0.333333333333333,0,0
"61",2024-06-01,"Amperville",0.164359878980264,0,0.443645975948439,0.666666666666667,0.391994145071297,0.333333333333333,0,0
"62",2024-06-02,"Amperville",0.15520266285492,0,0.528299842708265,0.666666666666667,0.316497494436816,0.333333333333333,0,0
"63",2024-06-03,"Amperville",0.139577720875674,0,0.526821030585907,0.666666666666667,0.333601248538419,0.333333333333333,0,0
"64",2024-06-04,"Amperville",0.116579492381849,0,0.549577399928145,0.666666666666667,0.333843107690006,0.333333333333333,0,0
"65",2024-06-05,"Amperville",0.138386406609686,0,0.524089452464711,0.666666666666667,0.337524140925603,0.333333333333333,0,0
"66",2024-06-06,"Amperville",0.168444645305636,0,0.510592684207283,0.666666666666667,0.320962670487081,0.333333333333333,0,0
"67",2024-06-07,"Amperville",0.208661676305798,0,0.522872253554665,0.666666666666667,0.268466070139537,0.333333333333333,0,0
"68",2024-06-08,"Amperville",0.271484499780324,0.136,0.480069790674995,0.618666666666667,0.248445709544681,0.245333333333333,0,0
"69",2024-06-09,"Amperville",0.260534318775086,0,0.502536883636636,0.666666666666667,0.236928797588278,0.333333333333333,0,0
"70",2024-06-10,"Amperville",0.272995735150043,0.216,0.465027721950459,0.450666666666667,0.261976542899498,0.333333333333333,0,0
"71",2024-06-11,"Amperville",0.327546840118133,0.333333333333333,0.437989693218026,0.333333333333333,0.234463466663841,0.333333333333333,0,0
"72",2024-06-12,"Amperville",0.339526637867947,0.373333333333333,0.421455893753224,0.293333333333333,0.239017468378829,0.333333333333333,0,0
"73",2024-06-13,"Amperville",0.386811284101192,0.662666666666667,0.363807865208775,0.004,0.249380850690033,0.333333333333333,0,0
"74",2024-06-14,"Amperville",0.394873861971276,0.665333333333333,0.334006560019839,0.00133333333333333,0.271119578008885,0.333333333333333,0,0
"75",2024-06-15,"Amperville",0.408788032384874,0.509333333333333,0.322040413489185,0.157333333333333,0.269171554125941,0.333333333333333,0,0
"76",2024-06-16,"Amperville",0.497581684295941,0.666666666666667,0.272429352600608,0,0.229988963103451,0.333333333333333,0,0
"77",2024-04-02,"Binaryshire",0.828618346446069,1,0.0161819281278614,0,0.15519972542607,0,0,0
"78",2024-04-03,"Binaryshire",0.796871700664184,1,0.0163392179192675,0,0.186789081416548,0,0,0
"79",2024-04-04,"Binaryshire",0.71554762112351,0.832,0.016175971130399,0,0.268276407746091,0.168,0,0
"80",2024-04-05,"Binaryshire",0.677882726670636,0.666666666666667,0.0154985922632808,0,0.306618681066083,0.333333333333333,0,0
"81",2024-04-06,"Binaryshire",0.717775658930724,0.689333333333333,0.0142375144315129,0,0.267986826637763,0.310666666666667,0,0
"82",2024-04-07,"Binaryshire",0.741198243592228,0.830666666666667,0.0143021255143423,0,0.24449963089343,0.169333333333333,0,0
"83",2024-04-08,"Binaryshire",0.74367074399782,0.793333333333333,0.0179588797236035,0,0.238370376278576,0.206666666666667,0,0
"84",2024-04-09,"Binaryshire",0.701850115808046,0.666666666666667,0.0185060819231358,0,0.279643802268818,0.333333333333333,0,0
"85",2024-04-10,"Binaryshire",0.680379807866984,0.666666666666667,0.0215509950233388,0,0.298069197109677,0.333333333333333,0,0
"86",2024-04-11,"Binaryshire",0.673330093580633,0.666666666666667,0.0188294846981991,0,0.307840421721168,0.333333333333333,0,0
"87",2024-04-12,"Binaryshire",0.662250656437917,0.666666666666667,0.0156483526454068,0,0.322100990916676,0.333333333333333,0,0
"88",2024-04-13,"Binaryshire",0.653584502335795,0.666666666666667,0.0176474782379988,0,0.328768019426206,0.333333333333333,0,0
"89",2024-04-14,"Binaryshire",0.674730670976174,0.666666666666667,0.0141853023111588,0,0.311084026712667,0.333333333333333,0,0
"90",2024-04-15,"Binaryshire",0.697116564365576,0.666666666666667,0.0149985419443963,0,0.287884893690027,0.333333333333333,0,0
"91",2024-04-16,"Binaryshire",0.721658860197707,0.666666666666667,0.014295231253554,0,0.264045908548739,0.333333333333333,0,0
"92",2024-04-17,"Binaryshire",0.75761494492001,0.666666666666667,0.0150637212551818,0,0.227321333824808,0.333333333333333,0,0
"93",2024-04-18,"Binaryshire",0.776256499600773,0.818666666666667,0.0148475783482308,0,0.208895922050996,0.181333333333333,0,0
"94",2024-04-19,"Binaryshire",0.763681739702684,0.692,0.0165704168812394,0,0.219747843416077,0.308,0,0
"95",2024-04-20,"Binaryshire",0.775146799446884,0.676,0.0172778095976138,0,0.207575390955502,0.324,0,0
"96",2024-04-21,"Binaryshire",0.738526755837504,0.666666666666667,0.0176858171534509,0,0.243787427009045,0.333333333333333,0,0
"97",2024-04-22,"Binaryshire",0.715307905700036,0.666666666666667,0.0189301823203683,0,0.265761911979596,0.333333333333333,0,0
"98",2024-04-23,"Binaryshire",0.735654105829668,0.666666666666667,0.0213704573496338,0,0.242975436820699,0.333333333333333,0,0
"99",2024-04-24,"Binaryshire",0.717328427535216,0.666666666666667,0.0218235978581226,0,0.260847974606662,0.333333333333333,0,0
"100",2024-04-25,"Binaryshire",0.720843707310138,0.666666666666667,0.0206799206025219,0,0.25847637208734,0.333333333333333,0,0
"101",2024-04-26,"Binaryshire",0.710193329959169,0.666666666666667,0.0258674515743913,0,0.26393921846644,0.333333333333333,0,0
"102",2024-04-27,"Binaryshire",0.768874664742196,0.832,0.0248212173074643,0,0.20630411795034,0.168,0,0
"103",2024-04-28,"Binaryshire",0.775492158926143,0.826666666666667,0.0227799633336302,0,0.201727877740227,0.173333333333333,0,0
"104",2024-04-29,"Binaryshire",0.809800604052515,1,0.0289187191331078,0,0.161280676814378,0,0,0
"105",2024-04-30,"Binaryshire",0.797525405873685,0.993333333333333,0.0314297510907453,0,0.17104484303557,0.00666666666666667,0,0
"106",2024-05-01,"Binaryshire",0.786048401180585,1,0.0465223957879186,0,0.167429203031496,0,0,0
"107",2024-05-02,"Binaryshire",0.793627051057495,1,0.0405868776846,0,0.165786071257905,0,0,0
"108",2024-05-03,"Binaryshire",0.760335472241348,1,0.0492848824217342,0,0.190379645336918,0,0,0
"109",2024-05-04,"Binaryshire",0.773652361340402,1,0.0396724221657892,0,0.186675216493808,0,0,0
"110",2024-05-05,"Binaryshire",0.781549628773511,1,0.0350064252682696,0,0.183443945958219,0,0,0
"111",2024-05-06,"Binaryshire",0.755665339794846,1,0.0325520779521537,0,0.211782582253,0,0,0
"112",2024-05-07,"Binaryshire",0.780355591139121,1,0.0329878879342004,0,0.186656520926678,0,0,0
"113",2024-05-08,"Binaryshire",0.752761238613115,1,0.0306532770540679,0,0.216585484332817,0,0,0
"114",2024-05-09,"Binaryshire",0.697720562401724,1,0.0363421733421369,0,0.265937264256139,0,0,0
"115",2024-05-10,"Binaryshire",0.703361435209135,1,0.0305904249358337,0,0.266048139855032,0,0,0
"116",2024-05-11,"Binaryshire",0.698266698741851,0.794666666666667,0.0260218941558295,0,0.27571140710232,0.205333333333333,0,0
"117",2024-05-12,"Binaryshire",0.63358104857367,0.666666666666667,0.0239759809620941,0,0.342442970464236,0.333333333333333,0,0
"118",2024-05-13,"Binaryshire",0.599212134243472,0.666666666666667,0.0229028030468028,0,0.377885062709725,0.333333333333333,0,0
"119",2024-05-14,"Binaryshire",0.620557704912989,0.666666666666667,0.0213053787067969,0,0.358136916380214,0.333333333333333,0,0
"120",2024-05-15,"Binaryshire",0.631971284379872,0.666666666666667,0.0245873041760417,0,0.343441411444087,0.333333333333333,0,0
