"","date","cc_mean_vote_share","cc_win_probability","dgm_mean_vote_share","dgm_win_probability","pdal_mean_vote_share","pdal_win_probability","ssp_mean_vote_share","ssp_win_probability"
"1",2024-04-02,0.256880818312381,0.336,0.303695015435791,0.568,0.366422857280357,0.16,0.0730013089714712,0
"2",2024-04-03,0.266290552386917,0.36,0.297511566720949,0.329333333333333,0.36089529983661,0.310666666666667,0.0753025810555241,0
"3",2024-04-04,0.280735735029271,0.649333333333333,0.294011767933838,0.330666666666667,0.352492748631671,0.168,0.0727597484052201,0
"4",2024-04-05,0.293583085798729,0.345333333333333,0.279277471838132,0.333333333333333,0.354779080384436,0.321333333333333,0.072360361978703,0
"5",2024-04-06,0.30562902112792,0.465333333333333,0.272688645325281,0.333333333333333,0.349821560199207,0.201333333333333,0.0718607733475926,0
"6",2024-04-07,0.299519119872924,0.372,0.272085665440922,0.333333333333333,0.355284625251996,0.294666666666667,0.0731105894341583,0
"7",2024-04-08,0.306049387398519,0.125333333333333,0.265868984616452,0.333333333333333,0.354985268936272,0.541333333333333,0.0730963590487558,0
"8",2024-04-09,0.303124317258539,0.181333333333333,0.262415097033987,0.333333333333333,0.359926953793961,0.485333333333333,0.0745336319135122,0
"9",2024-04-10,0.313043183798189,0.352,0.252027902748284,0.333333333333333,0.359751322360015,0.314666666666667,0.0751775910935126,0
"10",2024-04-11,0.308585806494445,0.364,0.25270245634133,0.052,0.362667420272506,0.584,0.0760443168917192,0
"11",2024-04-12,0.300790881535741,0.318666666666667,0.259048863527182,0.333333333333333,0.364529606997904,0.348,0.0756306479391724,0
"12",2024-04-13,0.291217445721092,0.426666666666667,0.261844804942964,0,0.371573110588989,0.573333333333333,0.075364638746956,0
"13",2024-04-14,0.294073953205214,0.654666666666667,0.262794985594505,0,0.369049504484221,0.348,0.0740815567160605,0
"14",2024-04-15,0.298045555070721,0.690666666666667,0.260620713613641,0,0.367725907215075,0.309333333333333,0.0736078241005634,0
"15",2024-04-16,0.299296854666781,0.333333333333333,0.265798339106236,0.333333333333333,0.36095221677285,0.333333333333333,0.0739525894541333,0
"16",2024-04-17,0.302109795389452,0.333333333333333,0.262124338423029,0.333333333333333,0.361390846967754,0.333333333333333,0.074375019219765,0
"17",2024-04-18,0.304963152168245,0.333333333333333,0.257431104477729,0.333333333333333,0.366100002859148,0.333333333333333,0.0715057404948785,0
"18",2024-04-19,0.304788421473659,0.333333333333333,0.267481142473491,0.333333333333333,0.356784562319228,0.333333333333333,0.0709458737336222,0
"19",2024-04-20,0.296723046235867,0.333333333333333,0.271188621923726,0.333333333333333,0.360769612574973,0.333333333333333,0.0713187192654341,0
"20",2024-04-21,0.296597666668584,0.333333333333333,0.268188929608209,0.333333333333333,0.363180845347837,0.333333333333333,0.0720325583753698,0
"21",2024-04-22,0.28875013720562,0.333333333333333,0.272201084465267,0.333333333333333,0.367088690905877,0.333333333333333,0.0719600874232358,0
"22",2024-04-23,0.287376950848789,0.333333333333333,0.272765302898498,0.296,0.36952702358148,0.370666666666667,0.0703307226712331,0
"23",2024-04-24,0.291984039718742,0.333333333333333,0.268145989595854,0,0.369108396021623,0.666666666666667,0.0707615746637814,0
"24",2024-04-25,0.300363658464852,0.402666666666667,0.256595752862499,0.137333333333333,0.372017127273143,0.46,0.0710234613995061,0
"25",2024-04-26,0.297338110339423,0.333333333333333,0.25376845130602,0,0.378575493659509,0.666666666666667,0.0703179446950479,0
"26",2024-04-27,0.28732226430209,0.333333333333333,0.252714810014089,0,0.390393966147978,0.666666666666667,0.0695689595358425,0
"27",2024-04-28,0.295304710070728,0.312,0.247902204761212,0,0.386149739848767,0.688,0.070643345319293,0
"28",2024-04-29,0.300362792081556,0.182666666666667,0.248746842041089,0,0.381202761546855,0.817333333333333,0.0696876043305006,0
"29",2024-04-30,0.296774208380544,0.637333333333333,0.25211888155826,0,0.379826426609353,0.362666666666667,0.0712804834518428,0
"30",2024-05-01,0.300965050111214,0.385333333333333,0.249325131147425,0,0.379704133706897,0.614666666666667,0.0700056850344644,0
"31",2024-05-02,0.308736412825431,0.390666666666667,0.247729183622129,0,0.377268670920799,0.609333333333333,0.0662657326316411,0
"32",2024-05-03,0.31150890142695,0.333333333333333,0.248121352814844,0,0.373814969625896,0.666666666666667,0.0665547761323105,0
"33",2024-05-04,0.314439575740699,0.36,0.254377347499977,0,0.364050881898896,0.64,0.0671321948604277,0
"34",2024-05-05,0.314773388002584,0.336,0.253584722639203,0,0.364657408176841,0.664,0.0669844811813712,0
"35",2024-05-06,0.335259326557893,0.968,0.238517947764355,0,0.360667130897946,0.032,0.065555594779806,0
"36",2024-05-07,0.324522712255963,0.333333333333333,0.238021201827151,0,0.371329237203104,0.666666666666667,0.0661268487137821,0
"37",2024-05-08,0.322095855532637,0.333333333333333,0.238154271038929,0,0.371740425567156,0.666666666666667,0.0680094478612783,0
"38",2024-05-09,0.318949522129224,0.333333333333333,0.235078558498071,0,0.376256692991249,0.666666666666667,0.0697152263814569,0
"39",2024-05-10,0.326139169644349,0.333333333333333,0.230130724598459,0,0.375319008788895,0.666666666666667,0.0684110969682963,0
"40",2024-05-11,0.320390116453905,0.333333333333333,0.228315483798338,0,0.382778103167216,0.666666666666667,0.0685162965805402,0
"41",2024-05-12,0.313300585512784,0.333333333333333,0.23589018177637,0,0.383455837348438,0.666666666666667,0.0673533953624076,0
"42",2024-05-13,0.314373925742607,0.333333333333333,0.232415124878448,0,0.386006041087378,0.666666666666667,0.0672049082915678,0
"43",2024-05-14,0.319578154679256,0.652,0.247577394021044,0.333333333333333,0.364278265620738,0.0146666666666667,0.0685661856789626,0
"44",2024-05-15,0.316333753653661,0.654666666666667,0.249784353150963,0.208,0.36520105617585,0.137333333333333,0.0686808370195263,0
